sales_id,order_id,sale_date,product_code,customer_code,store_code,quantity,revenue,discount,profit
T0001950,O000975,2024-01-15,P0046,C00290,S008,3,16.17,0.0,4.46
T0001951,O000976,2025-08-27,P0023,C00265,S003,3,145.41,7.27,46.56
T0001952,O000976,2026-11-18,P0041,C00102,S006,2,75.58,7.56,23.29
T0001953,O000977,2025-03-06,P0027,C00223,S013,1,160.89,8.04,67.98
T0001954,O000977,2026-01-22,P0037,C00180,S008,5,862.15,0.0,267.14
T0001955,O000978,2024-10-16,P0001,C00244,S017,1,218.67,0.0,87.21
T0001956,O000978,2024-06-26,P0019,C00168,S003,2,267.26,0.0,75.4
T0001957,O000979,2026-06-23,P0007,C00247,S012,2,470.82,23.54,247.7
T0001958,O000979,2025-04-01,P0013,C00196,S009,2,393.16,19.66,89.77
T0001959,O000980,2026-07-15,P0014,C00156,S006,4,719.32,0.0,335.58
T0001960,O000980,2026-04-03,P0014,C00261,S020,2,349.44,17.47,132.38
T0001961,O000981,2024-04-01,P0036,C00007,S006,3,45.9,0.0,27.47
T0001962,O000981,2024-11-20,P0005,C00019,S010,3,650.04,0.0,170.3
T0001963,O000982,2025-01-17,P0028,C00226,S019,2,481.82,0.0,248.25
T0001964,O000982,2026-05-15,P0039,C00287,S018,1,36.62,0.0,21.0
T0001965,O000983,2026-04-14,P0020,C00206,S005,4,739.64,0.0,353.28
T0001966,O000983,2024-04-11,P0022,C00045,S008,4,337.48,0.0,95.2
T0001967,O000984,2025-03-26,P0045,C00112,S005,3,322.68,0.0,102.73
T0001968,O000984,2026-05-12,P0046,C00136,S017,3,82.14,12.32,19.07
T0001969,O000985,2026-07-16,P0002,C00214,S020,3,726.96,36.35,372.12
T0001970,O000985,2025-09-26,P0008,C00285,S016,3,94.23,0.0,33.5
T0001971,O000986,2026-04-25,P0043,C00037,S008,4,613.92,0.0,344.88
T0001972,O000986,2025-08-02,P0030,C00198,S013,5,176.25,26.44,70.02
T0001973,O000987,2026-07-27,P0013,C00049,S017,5,600.15,0.0,249.69
T0001974,O000987,2024-01-31,P0040,C00072,S001,4,34.68,0.0,12.21
T0001975,O000988,2024-11-04,P0011,C00280,S003,3,623.37,31.17,305.16
T0001976,O000988,2026-12-07,P0047,C00263,S015,2,288.46,14.42,101.05
T0001977,O000989,2024-11-27,P0036,C00092,S015,4,542.44,0.0,252.84
T0001978,O000989,2026-09-13,P0023,C00028,S004,5,675.55,0.0,340.43
T0001979,O000990,2026-10-31,P0050,C00039,S006,1,176.54,26.48,60.29
T0001980,O000990,2026-05-20,P0012,C00257,S008,4,725.0,0.0,331.02
T0001981,O000991,2025-05-29,P0049,C00246,S012,4,755.28,0.0,306.15
T0001982,O000991,2026-03-30,P0036,C00009,S018,1,32.07,0.0,12.87
T0001983,O000992,2025-08-02,P0049,C00046,S020,4,168.68,8.43,92.05
T0001984,O000992,2025-05-04,P0026,C00284,S002,3,273.45,41.02,111.81
T0001985,O000993,2024-04-27,P0025,C00019,S010,2,310.9,0.0,160.48
T0001986,O000993,2024-05-07,P0019,C00071,S012,1,115.84,0.0,61.04
T0001987,O000994,2026-06-18,P0043,C00208,S011,1,160.41,0.0,66.39
T0001988,O000994,2024-11-03,P0001,C00151,S017,1,239.21,23.92,103.88
T0001989,O000995,2025-08-08,P0041,C00168,S017,4,835.24,0.0,389.71
T0001990,O000995,2026-06-14,P0043,C00072,S009,3,29.73,2.97,14.85
T0001991,O000996,2024-12-03,P0002,C00067,S011,2,149.36,7.47,40.98
T0001992,O000996,2026-01-17,P0006,C00171,S014,4,408.76,61.31,149.42
T0001993,O000997,2025-08-13,P0001,C00084,S005,1,102.03,0.0,49.81
T0001994,O000997,2024-02-09,P0002,C00189,S019,5,557.05,55.7,126.84
T0001995,O000998,2026-03-05,P0033,C00067,S009,4,909.4,45.47,244.74
T0001996,O000998,2025-10-14,P0003,C00117,S012,3,748.23,37.41,212.62
T0001997,O000999,2024-08-13,P0019,C00205,S002,4,98.68,9.87,46.25
T0001998,O000999,2026-06-19,P0006,C00088,S014,2,256.94,0.0,87.16
T0001999,O001000,2024-07-10,P0036,C00106,S014,4,35.72,1.79,10.44
T0002000,O001000,2026-02-21,P0044,C00165,S010,2,310.7,0.0,116.02
T0002001,O001001,2025-11-20,P0043,C00145,S011,4,732.48,73.25,344.59
T0002002,O001001,2024-01-09,P0042,C00216,S003,4,515.0,51.5,162.73
T0002003,O001002,2026-03-22,P0008,C00176,S003,1,179.75,0.0,57.27
T0002004,O001002,2026-02-15,P0011,C00258,S003,1,152.4,0.0,89.73
T0002005,O001003,2026-01-06,P0025,C00001,S014,1,210.81,0.0,53.37
T0002006,O001003,2024-04-19,P0001,C00192,S014,4,401.0,0.0,215.71
T0002007,O001004,2024-11-26,P0039,C00189,S008,2,366.14,18.31,125.91
T0002008,O001004,2024-06-26,P0014,C00263,S020,5,690.55,0.0,358.57
T0002009,O001005,2024-02-13,P0014,C00165,S008,3,397.5,0.0,159.16
T0002010,O001005,2025-07-13,P0047,C00078,S006,1,28.57,2.86,7.49
T0002011,O001006,2024-12-09,P0021,C00256,S018,4,869.08,86.91,247.47
T0002012,O001006,2024-06-19,P0041,C00107,S012,5,1222.0,61.1,622.14
T0002013,O001007,2026-02-21,P0010,C00085,S017,2,193.54,9.68,43.49
T0002014,O001007,2026-11-20,P0046,C00281,S012,4,512.92,51.29,174.07
T0002015,O001008,2025-06-19,P0014,C00173,S008,5,157.35,7.87,34.12
T0002016,O001008,2026-03-24,P0009,C00247,S018,5,236.9,35.53,57.69
T0002017,O001009,2025-04-06,P0029,C00194,S017,2,440.56,66.08,136.39
T0002018,O001009,2026-09-03,P0044,C00255,S009,1,35.48,1.77,14.5
T0002019,O001010,2026-04-27,P0006,C00164,S012,1,51.51,2.58,21.77
T0002020,O001010,2026-06-27,P0014,C00151,S003,5,1249.25,0.0,635.66
T0002021,O001011,2024-05-20,P0043,C00060,S001,5,291.65,0.0,113.7
T0002022,O001011,2024-11-10,P0032,C00188,S013,3,373.23,37.32,175.16
T0002023,O001012,2026-05-28,P0013,C00060,S005,1,230.92,0.0,63.37
T0002024,O001012,2024-01-13,P0043,C00118,S004,3,601.86,0.0,245.34
T0002025,O001013,2024-02-13,P0021,C00102,S015,5,740.3,74.03,219.81
T0002026,O001013,2026-04-30,P0023,C00261,S016,2,384.56,57.68,110.33
T0002027,O001014,2025-07-28,P0021,C00241,S019,3,316.59,31.66,60.48
T0002028,O001014,2024-08-04,P0006,C00177,S020,2,166.54,8.33,72.15
T0002029,O001015,2024-05-16,P0039,C00156,S015,5,504.8,50.48,193.54
T0002030,O001015,2025-06-04,P0016,C00208,S014,1,38.39,3.84,17.54
T0002031,O001016,2024-09-13,P0023,C00198,S010,2,150.48,0.0,72.93
T0002032,O001016,2026-05-22,P0001,C00041,S020,5,950.2,0.0,422.8
T0002033,O001017,2026-05-17,P0003,C00105,S012,1,124.43,0.0,40.96
T0002034,O001017,2026-02-23,P0018,C00022,S004,2,176.8,0.0,75.13
T0002035,O001018,2025-10-31,P0011,C00119,S019,1,101.65,10.17,49.79
T0002036,O001018,2025-09-04,P0015,C00070,S011,3,503.28,0.0,174.43
T0002037,O001019,2024-01-09,P0033,C00070,S014,5,703.4,0.0,386.42
T0002038,O001019,2025-03-14,P0029,C00239,S018,4,489.2,0.0,139.09
T0002039,O001020,2024-06-06,P0024,C00186,S012,3,154.74,23.21,52.51
T0002040,O001020,2026-12-23,P0018,C00021,S004,1,17.21,0.86,5.72
T0002041,O001021,2024-03-03,P0017,C00045,S002,4,20.64,1.03,7.4
T0002042,O001021,2024-04-07,P0049,C00155,S010,1,88.36,0.0,33.91
T0002043,O001022,2024-04-26,P0030,C00081,S020,4,525.24,0.0,275.31
T0002044,O001022,2025-12-10,P0015,C00244,S012,3,560.52,56.05,139.13
T0002045,O001023,2026-02-21,P0009,C00218,S004,3,639.6,31.98,237.13
T0002046,O001023,2025-01-19,P0005,C00159,S008,3,734.91,0.0,241.93
T0002047,O001024,2024-11-28,P0027,C00041,S016,5,845.1,0.0,354.55
T0002048,O001024,2026-02-04,P0012,C00002,S011,2,417.26,20.86,126.23
T0002049,O001025,2025-09-29,P0018,C00259,S008,1,39.69,1.98,13.16
T0002050,O001025,2026-06-07,P0008,C00129,S014,3,362.31,0.0,119.83
T0002051,O001026,2026-03-26,P0038,C00058,S019,1,83.48,0.0,32.75
T0002052,O001026,2026-03-06,P0029,C00002,S002,5,183.65,0.0,48.4
T0002053,O001027,2024-03-31,P0005,C00164,S014,3,467.64,46.76,233.52
T0002054,O001027,2025-09-09,P0035,C00032,S014,3,543.78,27.19,214.44
T0002055,O001028,2026-12-21,P0010,C00231,S013,2,16.02,0.0,7.92
T0002056,O001028,2026-01-23,P0027,C00283,S011,4,763.12,76.31,184.17
T0002057,O001029,2026-02-07,P0030,C00070,S007,5,241.0,12.05,104.3
T0002058,O001029,2025-08-10,P0028,C00246,S004,3,726.36,36.32,384.88
T0002059,O001030,2024-08-12,P0048,C00126,S016,5,313.75,31.38,103.43
T0002060,O001030,2026-09-26,P0024,C00288,S002,4,579.52,0.0,233.4
T0002061,O001031,2026-10-08,P0014,C00169,S006,4,599.16,0.0,223.89
T0002062,O001031,2026-05-27,P0047,C00022,S018,4,614.28,30.71,287.66
T0002063,O001032,2026-06-21,P0006,C00024,S010,4,815.84,0.0,324.23
T0002064,O001032,2025-05-27,P0021,C00125,S015,2,86.62,0.0,21.7
T0002065,O001033,2026-10-16,P0012,C00151,S017,3,320.79,0.0,124.77
T0002066,O001033,2026-07-13,P0050,C00186,S018,4,195.12,19.51,50.84
T0002067,O001034,2025-08-14,P0041,C00295,S008,5,591.6,0.0,188.72
T0002068,O001034,2024-03-10,P0024,C00097,S015,2,172.86,0.0,48.94
T0002069,O001035,2026-12-15,P0038,C00274,S007,4,100.0,5.0,51.81
T0002070,O001035,2025-03-15,P0045,C00219,S003,5,108.8,0.0,34.5
T0002071,O001036,2026-09-22,P0005,C00214,S015,4,756.52,0.0,441.37
T0002072,O001036,2025-12-06,P0041,C00151,S006,4,224.36,0.0,82.58
T0002073,O001037,2024-09-16,P0001,C00214,S017,2,38.18,1.91,11.9
T0002074,O001037,2024-02-04,P0023,C00019,S015,4,963.36,96.34,218.06
T0002075,O001038,2026-02-28,P0046,C00064,S018,2,77.2,0.0,22.09
T0002076,O001038,2024-06-02,P0033,C00040,S019,4,98.84,0.0,39.49
T0002077,O001039,2024-03-04,P0040,C00051,S009,3,155.97,7.8,67.16
T0002078,O001039,2025-10-08,P0045,C00200,S005,2,417.16,0.0,178.61
T0002079,O001040,2024-10-14,P0037,C00170,S005,3,602.64,0.0,260.81
T0002080,O001040,2025-04-24,P0012,C00070,S012,2,165.1,16.51,44.25
T0002081,O001041,2024-01-12,P0045,C00172,S001,3,295.98,44.4,54.39
T0002082,O001041,2026-02-10,P0017,C00066,S014,3,216.99,0.0,68.94
T0002083,O001042,2024-11-04,P0006,C00218,S008,3,395.7,19.78,113.99
T0002084,O001042,2025-08-03,P0031,C00058,S018,5,1220.5,122.05,455.57
T0002085,O001043,2025-06-03,P0004,C00142,S012,5,123.1,0.0,57.93
T0002086,O001043,2025-04-06,P0024,C00246,S007,1,73.23,3.66,23.04
T0002087,O001044,2026-07-14,P0039,C00048,S009,2,181.94,18.19,82.13
T0002088,O001044,2024-11-18,P0014,C00128,S006,3,40.41,0.0,22.01
T0002089,O001045,2025-07-18,P0047,C00163,S012,5,842.75,0.0,315.32
T0002090,O001045,2025-06-24,P0019,C00025,S008,5,1136.95,56.85,338.33
T0002091,O001046,2026-10-19,P0016,C00025,S006,3,453.63,22.68,104.5
T0002092,O001046,2024-07-30,P0033,C00076,S012,5,216.85,0.0,77.22
T0002093,O001047,2025-10-18,P0036,C00120,S007,1,34.2,0.0,18.9
T0002094,O001047,2024-01-13,P0050,C00127,S003,2,443.1,0.0,162.29
T0002095,O001048,2024-01-21,P0039,C00150,S019,3,200.7,20.07,62.39
T0002096,O001048,2024-11-30,P0029,C00117,S002,2,389.16,19.46,108.26
T0002097,O001049,2025-10-20,P0003,C00144,S011,5,885.05,44.25,382.4
T0002098,O001049,2025-07-07,P0028,C00152,S011,2,114.1,0.0,28.91
T0002099,O001050,2024-09-27,P0047,C00268,S015,1,238.15,0.0,108.53
T0002100,O001050,2026-12-10,P0032,C00118,S006,3,360.93,18.05,189.22
T0002101,O001051,2025-08-12,P0032,C00149,S012,2,218.14,10.91,68.41
T0002102,O001051,2025-03-11,P0006,C00292,S008,3,61.56,0.0,22.4
T0002103,O001052,2024-02-06,P0002,C00209,S020,3,185.73,0.0,92.38
T0002104,O001052,2024-07-22,P0040,C00274,S015,3,535.92,0.0,189.44
T0002105,O001053,2024-01-16,P0040,C00216,S011,4,679.64,101.95,69.79
T0002106,O001053,2024-09-10,P0049,C00168,S015,2,14.4,0.0,7.01
T0002107,O001054,2026-12-18,P0048,C00103,S010,4,268.88,0.0,141.08
T0002108,O001054,2024-11-07,P0049,C00295,S007,5,573.9,0.0,185.26
T0002109,O001055,2026-01-22,P0040,C00068,S018,2,136.3,20.44,27.87
T0002110,O001055,2026-03-12,P0014,C00215,S011,5,135.65,0.0,57.94
T0002111,O001056,2024-12-23,P0017,C00077,S005,4,287.12,0.0,77.72
T0002112,O001056,2025-02-17,P0038,C00029,S019,1,201.05,0.0,89.81
T0002113,O001057,2024-01-27,P0013,C00218,S007,3,576.63,0.0,214.33
T0002114,O001057,2024-03-25,P0041,C00283,S016,2,339.44,0.0,143.18
T0002115,O001058,2025-12-26,P0021,C00131,S013,4,600.68,30.03,301.89
T0002116,O001058,2024-04-09,P0008,C00259,S003,4,994.08,0.0,427.46
T0002117,O001059,2026-03-26,P0048,C00121,S014,4,152.08,7.6,70.84
T0002118,O001059,2025-06-18,P0038,C00043,S007,1,160.88,0.0,63.0
T0002119,O001060,2026-08-17,P0025,C00037,S012,1,183.95,0.0,99.38
T0002120,O001060,2025-08-15,P0009,C00090,S005,2,382.9,0.0,163.76
T0002121,O001061,2024-06-30,P0035,C00215,S020,2,354.38,35.44,151.61
T0002122,O001061,2026-05-20,P0026,C00224,S019,2,56.86,0.0,28.82
T0002123,O001062,2025-05-02,P0043,C00005,S002,2,215.08,10.75,97.06
T0002124,O001062,2026-05-04,P0001,C00240,S010,3,660.18,33.01,240.19
T0002125,O001063,2026-09-15,P0029,C00287,S015,2,139.06,13.91,29.04
T0002126,O001063,2025-12-08,P0028,C00277,S009,1,22.79,0.0,6.99
T0002127,O001064,2025-04-17,P0026,C00280,S009,2,141.9,0.0,41.42
T0002128,O001064,2024-10-03,P0021,C00149,S019,4,170.36,25.55,58.5
T0002129,O001065,2026-03-02,P0031,C00279,S015,5,316.65,15.83,109.1
T0002130,O001065,2026-05-19,P0044,C00052,S002,2,38.76,0.0,18.36
T0002131,O001066,2024-08-05,P0038,C00261,S013,3,630.39,31.52,342.02
T0002132,O001066,2025-12-02,P0026,C00244,S007,5,333.15,16.66,130.18
T0002133,O001067,2025-08-23,P0018,C00026,S013,3,174.06,8.7,45.0
T0002134,O001067,2026-03-04,P0037,C00211,S009,4,21.0,3.15,7.9
T0002135,O001068,2024-03-31,P0048,C00108,S020,4,149.68,0.0,62.11
T0002136,O001068,2024-07-22,P0023,C00175,S005,5,562.1,0.0,320.7
T0002137,O001069,2024-01-01,P0043,C00026,S008,1,44.88,0.0,25.45
T0002138,O001069,2024-05-14,P0001,C00206,S001,2,248.2,12.41,116.59
T0002139,O001070,2025-05-31,P0002,C00276,S018,1,192.65,9.63,51.6
T0002140,O001070,2025-09-21,P0008,C00297,S001,4,538.6,0.0,272.32
T0002141,O001071,2025-06-11,P0026,C00039,S009,2,381.04,38.1,153.92
T0002142,O001071,2026-04-01,P0010,C00036,S004,3,640.62,64.06,233.08
T0002143,O001072,2024-11-20,P0036,C00109,S018,2,75.78,7.58,27.96
T0002144,O001072,2026-01-08,P0006,C00032,S009,1,211.55,10.58,90.88
T0002145,O001073,2024-09-30,P0006,C00119,S003,2,437.16,21.86,90.35
T0002146,O001073,2026-12-05,P0015,C00037,S015,5,742.65,0.0,321.65
T0002147,O001074,2024-01-17,P0023,C00151,S005,1,13.38,1.34,5.94
T0002148,O001074,2024-05-13,P0024,C00136,S012,2,304.98,0.0,176.74
T0002149,O001075,2024-10-18,P0009,C00290,S020,3,469.86,46.99,186.64
T0002150,O001075,2024-10-07,P0039,C00262,S014,4,81.48,0.0,44.03
T0002151,O001076,2024-08-05,P0042,C00248,S013,4,217.68,32.65,41.15
T0002152,O001076,2024-08-07,P0033,C00242,S014,4,795.64,39.78,400.68
T0002153,O001077,2025-06-21,P0015,C00108,S020,1,44.23,0.0,13.06
T0002154,O001077,2026-11-01,P0043,C00170,S018,4,612.68,0.0,308.37
T0002155,O001078,2024-05-21,P0004,C00058,S011,2,389.38,0.0,101.41
T0002156,O001078,2026-04-09,P0042,C00198,S012,5,261.15,0.0,111.12
T0002157,O001079,2025-12-04,P0008,C00220,S018,1,97.96,0.0,38.09
T0002158,O001079,2025-10-10,P0023,C00073,S002,5,1117.95,111.8,540.52
T0002159,O001080,2026-06-10,P0005,C00138,S013,4,112.32,11.23,53.83
T0002160,O001080,2025-12-05,P0018,C00025,S004,2,458.88,45.89,172.58
T0002161,O001081,2024-06-07,P0041,C00203,S010,1,213.42,21.34,52.04
T0002162,O001081,2024-01-20,P0034,C00105,S011,2,161.58,24.24,71.26
T0002163,O001082,2026-03-25,P0029,C00167,S016,1,104.82,10.48,52.05
T0002164,O001082,2025-06-19,P0021,C00066,S016,5,610.35,30.52,280.64
T0002165,O001083,2026-09-20,P0044,C00045,S018,1,60.91,6.09,23.66
T0002166,O001083,2025-05-11,P0050,C00168,S010,3,56.82,5.68,26.5
T0002167,O001084,2025-11-10,P0028,C00294,S009,2,10.34,1.03,4.03
T0002168,O001084,2025-05-08,P0008,C00085,S010,2,438.2,0.0,155.91
T0002169,O001085,2026-11-10,P0025,C00017,S015,3,123.24,12.32,21.6
T0002170,O001085,2025-02-02,P0042,C00120,S006,5,963.65,0.0,432.01
T0002171,O001086,2025-05-29,P0048,C00167,S018,1,107.11,10.71,37.62
T0002172,O001086,2026-03-05,P0006,C00002,S015,4,783.88,0.0,295.89
T0002173,O001087,2025-02-04,P0008,C00167,S019,3,409.14,0.0,172.82
T0002174,O001087,2026-11-20,P0036,C00158,S017,4,822.68,0.0,405.03
T0002175,O001088,2025-08-22,P0022,C00247,S018,2,345.96,17.3,77.02
T0002176,O001088,2026-10-13,P0039,C00266,S009,1,133.08,0.0,39.45
T0002177,O001089,2024-09-28,P0003,C00238,S010,5,982.3,0.0,286.56
T0002178,O001089,2025-11-22,P0032,C00163,S006,1,65.75,0.0,24.88
T0002179,O001090,2025-04-07,P0010,C00189,S012,3,137.55,0.0,41.59
T0002180,O001090,2026-01-04,P0031,C00290,S005,2,282.84,0.0,84.74
T0002181,O001091,2024-09-04,P0043,C00180,S006,1,128.53,0.0,59.08
T0002182,O001091,2025-07-26,P0017,C00251,S004,2,61.94,0.0,34.94
T0002183,O001092,2024-07-19,P0031,C00157,S008,1,139.5,0.0,72.74
T0002184,O001092,2026-01-03,P0020,C00219,S013,5,1055.55,0.0,585.57
T0002185,O001093,2024-11-25,P0028,C00234,S001,4,692.24,69.22,195.79
T0002186,O001093,2026-06-17,P0050,C00119,S003,1,39.39,0.0,12.44
T0002187,O001094,2024-12-29,P0015,C00141,S016,4,873.96,0.0,219.84
T0002188,O001094,2025-09-20,P0020,C00139,S015,1,34.35,0.0,17.7
T0002189,O001095,2025-12-03,P0050,C00060,S002,5,1109.1,0.0,507.87
T0002190,O001095,2026-12-18,P0047,C00076,S020,1,222.86,0.0,109.78
T0002191,O001096,2025-08-18,P0042,C00105,S002,5,390.55,0.0,131.25
T0002192,O001096,2026-03-31,P0012,C00244,S019,5,610.6,0.0,329.41
T0002193,O001097,2026-10-08,P0039,C00128,S018,5,235.0,11.75,97.05
T0002194,O001097,2024-12-03,P0040,C00001,S003,2,226.86,0.0,74.97
T0002195,O001098,2026-04-28,P0034,C00081,S014,4,777.56,38.88,229.8
T0002196,O001098,2024-08-25,P0016,C00072,S017,4,357.72,0.0,197.73
T0002197,O001099,2025-02-20,P0015,C00122,S009,1,101.41,0.0,43.59
T0002198,O001099,2024-09-28,P0017,C00190,S014,4,838.72,83.87,244.52
T0002199,O001100,2025-01-19,P0029,C00104,S011,3,749.76,0.0,316.48
T0002200,O001100,2024-08-20,P0048,C00003,S002,4,68.8,3.44,24.71
T0002201,O001101,2025-12-14,P0021,C00062,S016,4,234.08,0.0,94.75
T0002202,O001101,2025-11-01,P0015,C00208,S017,5,799.15,0.0,312.7
T0002203,O001102,2025-02-05,P0028,C00241,S003,3,265.56,0.0,86.6
T0002204,O001102,2024-01-04,P0018,C00249,S008,5,782.4,78.24,254.09
T0002205,O001103,2025-07-31,P0045,C00116,S019,5,623.35,0.0,215.19
T0002206,O001103,2024-05-10,P0024,C00251,S004,4,636.76,0.0,255.32
T0002207,O001104,2026-11-28,P0029,C00239,S019,2,294.86,0.0,136.08
T0002208,O001104,2026-08-13,P0017,C00037,S017,1,240.32,0.0,103.02
T0002209,O001105,2025-07-01,P0035,C00265,S019,5,132.65,0.0,53.14
T0002210,O001105,2026-03-07,P0004,C00065,S002,2,260.82,26.08,84.97
T0002211,O001106,2024-09-14,P0046,C00188,S010,4,460.84,46.08,140.08
T0002212,O001106,2026-11-05,P0041,C00151,S013,1,211.71,10.59,92.51
T0002213,O001107,2025-06-12,P0046,C00172,S006,5,36.65,3.66,9.21
T0002214,O001107,2026-06-09,P0009,C00080,S004,3,422.25,0.0,187.18
T0002215,O001108,2024-04-08,P0046,C00178,S007,1,210.33,21.03,58.42
T0002216,O001108,2024-10-19,P0049,C00017,S011,2,61.98,0.0,30.44
T0002217,O001109,2025-12-11,P0007,C00081,S015,2,265.8,0.0,123.02
T0002218,O001109,2026-07-20,P0013,C00110,S001,4,595.76,29.79,119.58
T0002219,O001110,2024-08-14,P0022,C00136,S004,4,205.96,30.89,48.2
T0002220,O001110,2025-01-27,P0044,C00269,S014,1,81.11,0.0,32.37
T0002221,O001111,2025-08-09,P0016,C00107,S005,1,240.41,0.0,89.59
T0002222,O001111,2025-04-23,P0038,C00144,S007,4,986.84,0.0,433.25
T0002223,O001112,2025-05-12,P0035,C00227,S005,2,175.12,0.0,97.51
T0002224,O001112,2026-06-03,P0024,C00181,S002,3,161.04,16.1,45.55
T0002225,O001113,2026-02-08,P0029,C00204,S001,5,1115.25,0.0,345.23
T0002226,O001113,2026-09-15,P0022,C00085,S005,1,74.2,3.71,34.06
T0002227,O001114,2025-05-18,P0004,C00015,S013,3,354.27,0.0,154.77
T0002228,O001114,2024-12-06,P0035,C00129,S007,1,226.65,11.33,85.51
T0002229,O001115,2026-05-14,P0014,C00131,S020,2,420.78,21.04,159.44
T0002230,O001115,2025-04-13,P0015,C00119,S002,5,780.15,0.0,358.31
T0002231,O001116,2024-12-05,P0027,C00084,S017,3,462.66,46.27,191.04
T0002232,O001116,2024-12-07,P0020,C00056,S001,1,240.35,0.0,120.91
T0002233,O001117,2026-01-31,P0016,C00285,S008,3,105.12,10.51,42.26
T0002234,O001117,2025-02-24,P0001,C00171,S002,2,359.56,35.96,165.79
T0002235,O001118,2026-02-20,P0016,C00042,S009,3,403.74,0.0,205.36
T0002236,O001118,2026-06-13,P0030,C00154,S010,4,112.08,0.0,30.93
T0002237,O001119,2025-01-01,P0009,C00050,S020,1,196.31,19.63,96.02
T0002238,O001119,2024-12-06,P0006,C00103,S001,2,122.16,12.22,52.97
T0002239,O001120,2024-02-25,P0038,C00133,S002,4,115.16,11.52,37.65
T0002240,O001120,2026-04-30,P0002,C00299,S019,1,211.81,0.0,122.21
T0002241,O001121,2026-08-24,P0023,C00300,S018,2,345.2,0.0,133.9
T0002242,O001121,2024-08-29,P0041,C00235,S015,3,177.69,17.77,54.11
T0002243,O001122,2024-10-01,P0023,C00180,S011,5,1124.75,0.0,668.28
T0002244,O001122,2026-02-08,P0017,C00297,S019,2,70.66,0.0,41.87
T0002245,O001123,2025-02-25,P0042,C00265,S004,2,400.54,0.0,120.24
T0002246,O001123,2026-07-28,P0009,C00006,S011,1,196.7,0.0,57.85
T0002247,O001124,2024-09-28,P0006,C00161,S014,5,48.45,4.85,21.13
T0002248,O001124,2025-10-20,P0032,C00046,S009,3,326.34,0.0,193.13
T0002249,O001125,2024-01-24,P0027,C00205,S013,2,125.24,0.0,65.56
T0002250,O001125,2024-11-04,P0024,C00187,S020,3,479.37,23.97,244.24
T0002251,O001126,2025-07-04,P0032,C00289,S009,3,720.33,72.03,123.44
T0002252,O001126,2024-03-10,P0042,C00284,S016,4,399.2,59.88,98.55
T0002253,O001127,2025-08-22,P0046,C00080,S001,1,205.6,0.0,66.6
T0002254,O001127,2026-01-20,P0006,C00125,S009,5,673.95,101.09,261.58
T0002255,O001128,2024-03-12,P0035,C00173,S014,2,439.5,0.0,251.9
T0002256,O001128,2024-11-03,P0002,C00257,S001,4,815.64,0.0,296.71
T0002257,O001129,2025-10-19,P0046,C00216,S012,5,705.7,35.29,157.82
T0002258,O001129,2025-03-18,P0032,C00134,S001,2,150.42,0.0,77.61
T0002259,O001130,2026-07-19,P0036,C00123,S013,2,125.58,0.0,45.13
T0002260,O001130,2026-04-09,P0028,C00281,S010,1,166.96,0.0,63.89
T0002261,O001131,2024-08-21,P0009,C00054,S009,3,524.04,0.0,273.9
T0002262,O001131,2024-01-23,P0015,C00070,S012,1,50.52,0.0,22.54
T0002263,O001132,2024-05-30,P0020,C00127,S005,5,105.2,0.0,48.9
T0002264,O001132,2026-03-21,P0032,C00221,S003,4,260.4,0.0,149.48
T0002265,O001133,2024-07-08,P0047,C00266,S015,4,809.2,80.92,153.19
T0002266,O001133,2024-11-10,P0001,C00074,S003,2,240.64,0.0,95.68
T0002267,O001134,2024-06-24,P0031,C00241,S019,3,326.52,16.33,114.85
T0002268,O001134,2024-07-27,P0015,C00296,S011,3,451.8,22.59,137.08
T0002269,O001135,2024-05-20,P0013,C00226,S006,5,354.95,53.24,93.43
T0002270,O001135,2026-07-07,P0015,C00139,S004,2,175.18,8.76,93.35
T0002271,O001136,2026-10-03,P0036,C00254,S010,3,335.1,0.0,172.93
T0002272,O001136,2025-03-27,P0041,C00162,S017,1,18.19,0.0,5.01
T0002273,O001137,2024-08-06,P0010,C00045,S005,2,49.14,0.0,13.25
T0002274,O001137,2026-03-29,P0032,C00068,S019,3,186.51,0.0,77.14
T0002275,O001138,2025-05-01,P0046,C00119,S020,1,194.31,19.43,34.42
T0002276,O001138,2024-11-15,P0013,C00184,S016,4,883.08,132.46,120.34
T0002277,O001139,2024-01-21,P0028,C00076,S009,3,581.04,58.1,214.11
T0002278,O001139,2024-10-19,P0042,C00279,S010,4,709.28,70.93,272.27
T0002279,O001140,2024-12-05,P0003,C00037,S011,4,606.76,0.0,321.23
T0002280,O001140,2026-01-10,P0035,C00295,S016,5,1237.55,0.0,566.64
T0002281,O001141,2024-07-09,P0003,C00140,S008,5,226.65,0.0,130.5
T0002282,O001141,2026-11-18,P0001,C00017,S007,4,146.08,14.61,37.92
T0002283,O001142,2024-06-08,P0040,C00213,S020,2,61.6,0.0,20.17
T0002284,O001142,2026-02-07,P0026,C00017,S013,4,259.32,0.0,71.83
T0002285,O001143,2025-06-16,P0019,C00251,S005,5,505.1,25.26,226.29
T0002286,O001143,2026-09-27,P0012,C00178,S013,2,64.92,3.25,19.51
T0002287,O001144,2025-01-14,P0020,C00248,S003,5,726.85,72.68,315.15
T0002288,O001144,2024-05-30,P0034,C00088,S020,5,353.65,35.36,124.21
T0002289,O001145,2025-04-13,P0023,C00072,S019,2,115.62,11.56,25.68
